Date,Order ID,Menu Items,Total Price
09/27/2024,09272024_125,"{'Passionfruit Green Tea': (1, 2, 0), 'Green Milk Tea': (2, 3, 1), 'Peach Oolong Tea': (0, 2, 0), 'Ube Milk Tea': (1, 3, 0)}",93.75
09/27/2024,09272024_126,"{'Mango Green Tea': (1, 2, 2), 'Original Milk Tea': (2, 1, 2)}",43.5
09/27/2024,09272024_127,"{'Strawberry Lemonade Tea': (0, 2, 2), 'Green Milk Tea': (1, 0, 2), 'Peach Oolong Tea': (2, 0, 0)}",44.25
09/27/2024,09272024_128,"{'Ube Milk Tea': (1, 1, 1), 'Winter Melon Green Tea': (0, 1, 2), 'Passionfruit Green Tea': (0, 2, 0), 'Coconut Milk Tea': (0, 0, 2)}",79.5
09/27/2024,09272024_129,"{'Protein Shake Milk Tea': (1, 1, 2), 'Mango Green Tea': (1, 3, 1), 'Strawberry Matcha': (2, 3, 1), 'Original Milk Tea': (1, 0, 2)}",115.5
09/27/2024,09272024_130,"{'Strawberry Matcha': (1, 3, 0), 'Green Milk Tea': (1, 3, 1), 'Original Milk Tea': (1, 0, 1)}",64.75
09/27/2024,09272024_131,"{'Green Milk Tea': (2, 0, 0), 'Cappuccino Milk Tea': (1, 2, 1), 'Black Milk Tea': (0, 3, 2), 'Winter Melon Green Tea': (0, 2, 1)}",87.5
09/27/2024,09272024_132,"{'Secret Matcha': (0, 2, 1)}",208.75
09/27/2024,09272024_133,"{'Peach Oolong Tea': (0, 3, 1), 'Protein Shake Milk Tea': (1, 1, 1), 'Passionfruit Green Tea': (1, 2, 0)}",80.0
09/28/2024,09282024_1,"{'Green Milk Tea': (1, 0, 1), 'Cappuccino Milk Tea': (2, 3, 0), 'Mango Green Tea': (1, 1, 1)}",49.5
09/28/2024,09282024_2,"{'Strawberry Lemonade Tea': (0, 3, 2), 'Peach Oolong Tea': (0, 0, 2), 'Cappuccino Milk Tea': (1, 3, 2)}",73.25
09/28/2024,09282024_3,"{'Black Milk Tea': (0, 0, 1)}",27.25
09/28/2024,09282024_4,"{'Peach Oolong Tea': (0, 3, 0), 'Cappuccino Milk Tea': (2, 0, 0), 'Passionfruit Green Tea': (2, 3, 2), 'Secret Matcha': (2, 0, 1)}",289.75
09/28/2024,09282024_5,"{'Black Milk Tea': (1, 1, 2)}",22.0
09/28/2024,09282024_6,"{'Cappuccino Milk Tea': (2, 0, 1)}",17.75
09/28/2024,09282024_7,"{'Green Milk Tea': (0, 3, 1)}",22.0
09/28/2024,09282024_8,"{'Passionfruit Green Tea': (0, 1, 0), 'Mango Green Tea': (1, 3, 2)}",41.25
09/28/2024,09282024_9,"{'Strawberry Lemonade Tea': (0, 1, 1), 'Protein Shake Milk Tea': (0, 2, 1)}",37.75
09/28/2024,09282024_10,"{'Oolong Milk Tea': (1, 3, 2), 'Cappuccino Milk Tea': (0, 1, 2), 'Passionfruit Green Tea': (1, 0, 2)}",76.0
09/28/2024,09282024_11,"{'Original Milk Tea': (0, 1, 0)}",5.25
09/28/2024,09282024_12,"{'Ube Milk Tea': (1, 0, 1), 'Green Milk Tea': (0, 1, 0)}",19.75
09/28/2024,09282024_13,"{'Ice Blend Latte': (1, 0, 0), 'Strawberry Lemonade Tea': (1, 3, 0), 'Protein Shake Milk Tea': (2, 2, 1), 'Strawberry Matcha': (0, 2, 2)}",96.0
09/28/2024,09282024_14,"{'Green Milk Tea': (1, 2, 2), 'Secret Matcha': (2, 0, 0)}",163.75
09/28/2024,09282024_15,"{'Peach Oolong Tea': (1, 0, 0)}",6.25
09/28/2024,09282024_16,"{'Black Milk Tea': (2, 1, 0), 'Ube Milk Tea': (2, 3, 2), 'Strawberry Lemonade Tea': (0, 0, 2)}",73.0
09/28/2024,09282024_17,"{'Passionfruit Green Tea': (2, 1, 2), 'Ube Milk Tea': (1, 2, 2)}",73.5
09/28/2024,09282024_18,"{'Mango Green Tea': (2, 2, 1), 'Peach Oolong Tea': (0, 0, 1)}",23.5
09/28/2024,09282024_19,"{'Oolong Milk Tea': (2, 2, 0), 'Peach Oolong Tea': (2, 1, 1), 'Winter Melon Green Tea': (0, 2, 2)}",106.75
09/28/2024,09282024_20,"{'Secret Matcha': (2, 0, 2), 'Black Milk Tea': (1, 3, 1), 'Mango Green Tea': (0, 2, 1)}",314.0
09/28/2024,09282024_21,"{'Peach Oolong Tea': (0, 3, 2)}",38.25
09/28/2024,09282024_22,"{'Mango Green Tea': (2, 3, 1), 'Free Drink': (2, 1, 1)}",17.5
09/28/2024,09282024_23,"{'Ice Blend Latte': (0, 1, 1), 'Passionfruit Green Tea': (0, 2, 1), 'Peach Oolong Tea': (2, 1, 0)}",56.0
09/28/2024,09282024_24,"{'Strawberry Lemonade Tea': (1, 2, 2), 'Coconut Milk Tea': (1, 2, 1), 'Ube Milk Tea': (0, 2, 2), 'Protein Shake Milk Tea': (1, 1, 1)}",106.5
09/28/2024,09282024_25,"{'Ice Blend Latte': (1, 0, 1), 'Passionfruit Green Tea': (1, 1, 0)}",26.0
09/28/2024,09282024_26,"{'Green Milk Tea': (0, 0, 2), 'Black Milk Tea': (0, 1, 1), 'Protein Shake Milk Tea': (1, 1, 1), 'Strawberry Lemonade Tea': (2, 3, 2)}",76.0
09/28/2024,09282024_27,"{'Winter Melon Green Tea': (0, 3, 2), 'Green Milk Tea': (1, 0, 0)}",47.5
09/28/2024,09282024_28,"{'Strawberry Matcha': (2, 0, 1), 'Protein Shake Milk Tea': (2, 2, 1), 'Mango Green Tea': (2, 2, 1)}",83.75
09/28/2024,09282024_29,"{'Mango Green Tea': (0, 3, 2), 'Coconut Milk Tea': (2, 3, 0)}",52.5
09/28/2024,09282024_30,"{'Secret Matcha': (2, 3, 2), 'Protein Shake Milk Tea': (2, 1, 1)}",522.75
09/28/2024,09282024_31,"{'Ice Blend Latte': (0, 1, 2), 'Oolong Milk Tea': (0, 2, 0), 'Green Milk Tea': (1, 1, 2)}",53.25
09/28/2024,09282024_32,"{'Peach Oolong Tea': (2, 3, 1)}",42.5
09/28/2024,09282024_33,"{'Protein Shake Milk Tea': (1, 0, 1), 'Ube Milk Tea': (1, 2, 0), 'Winter Melon Green Tea': (0, 2, 1)}",66.0
09/28/2024,09282024_34,"{'Black Milk Tea': (1, 2, 2), 'Cappuccino Milk Tea': (0, 2, 0)}",39.75
09/28/2024,09282024_35,"{'Black Milk Tea': (1, 3, 2)}",32.5
09/28/2024,09282024_36,"{'Green Milk Tea': (0, 0, 1), 'Passionfruit Green Tea': (2, 1, 0), 'Secret Matcha': (2, 2, 1)}",371.25
09/28/2024,09282024_37,"{'Coconut Milk Tea': (1, 3, 1), 'Oolong Milk Tea': (0, 3, 0), 'Mango Green Tea': (0, 1, 0)}",55.25
09/28/2024,09282024_38,"{'Strawberry Lemonade Tea': (2, 3, 2), 'Secret Matcha': (1, 1, 1), 'Ice Blend Latte': (0, 3, 1), 'Oolong Milk Tea': (0, 3, 0)}",272.25
09/28/2024,09282024_39,"{'Original Milk Tea': (2, 1, 2)}",26.25
09/28/2024,09282024_40,"{'Winter Melon Green Tea': (0, 0, 1)}",9.25
09/28/2024,09282024_41,"{'Peach Oolong Tea': (0, 1, 2)}",23.75
09/28/2024,09282024_42,"{'Oolong Milk Tea': (1, 2, 1), 'Protein Shake Milk Tea': (1, 3, 2), 'Mango Green Tea': (1, 0, 1)}",145.5
09/28/2024,09282024_43,"{'Secret Matcha': (1, 1, 2), 'Mango Green Tea': (1, 3, 2), 'Black Milk Tea': (2, 1, 1)}",663.75
09/28/2024,09282024_44,"{'Strawberry Lemonade Tea': (0, 1, 0), 'Passionfruit Green Tea': (1, 0, 0)}",9.5
09/28/2024,09282024_45,"{'Ube Milk Tea': (2, 2, 0), 'Original Milk Tea': (0, 2, 1), 'Black Milk Tea': (0, 3, 2)}",72.0
09/28/2024,09282024_46,"{'Green Milk Tea': (1, 0, 1), 'Ice Blend Latte': (2, 3, 0)}",39.75
09/28/2024,09282024_47,"{'Strawberry Lemonade Tea': (2, 1, 1), 'Peach Oolong Tea': (0, 1, 1)}",27.5
09/28/2024,09282024_48,"{'Strawberry Matcha': (0, 0, 2), 'Ube Milk Tea': (1, 0, 1)}",31.0
09/28/2024,09282024_49,"{'Peach Oolong Tea': (0, 2, 1)}",22.75
09/28/2024,09282024_50,"{'Strawberry Lemonade Tea': (0, 2, 1)}",10.75
09/28/2024,09282024_51,"{'Cappuccino Milk Tea': (2, 3, 2), 'Strawberry Matcha': (1, 0, 0)}",50.0
09/28/2024,09282024_52,"{'Secret Matcha': (2, 2, 1)}",345.25
09/28/2024,09282024_53,"{'Strawberry Lemonade Tea': (2, 3, 1)}",18.5
09/28/2024,09282024_54,"{'Mango Green Tea': (2, 2, 0)}",11.0
09/28/2024,09282024_55,"{'Coconut Milk Tea': (2, 1, 0), 'Winter Melon Green Tea': (1, 1, 0)}",35.25
09/28/2024,09282024_56,"{'Passionfruit Green Tea': (1, 2, 2), 'Protein Shake Milk Tea': (1, 3, 0)}",75.25
09/28/2024,09282024_57,"{'Ice Blend Latte': (2, 2, 2), 'Cappuccino Milk Tea': (1, 1, 0), 'Secret Matcha': (1, 2, 2), 'Winter Melon Green Tea': (0, 1, 1)}",413.75
09/28/2024,09282024_58,"{'Black Milk Tea': (1, 0, 2), 'Coconut Milk Tea': (1, 0, 0), 'Green Milk Tea': (2, 2, 1), 'Ube Milk Tea': (0, 1, 0)}",55.5
09/28/2024,09282024_59,"{'Peach Oolong Tea': (1, 1, 1)}",21.75
09/28/2024,09282024_60,"{'Mango Green Tea': (1, 0, 2), 'Black Milk Tea': (0, 2, 0), 'Ube Milk Tea': (0, 3, 0), 'Cappuccino Milk Tea': (2, 3, 1)}",79.5
09/28/2024,09282024_61,"{'Green Milk Tea': (0, 2, 2), 'Black Milk Tea': (1, 2, 2), 'Cappuccino Milk Tea': (1, 0, 1), 'Coconut Milk Tea': (0, 3, 2)}",101.0
09/28/2024,09282024_62,"{'Green Milk Tea': (2, 0, 0)}",8.5
09/28/2024,09282024_63,"{'Ice Blend Latte': (1, 0, 0), 'Strawberry Matcha': (0, 1, 1)}",20.75
09/28/2024,09282024_64,"{'Peach Oolong Tea': (0, 1, 0)}",7.25
09/28/2024,09282024_65,"{'Protein Shake Milk Tea': (0, 2, 1), 'Strawberry Lemonade Tea': (1, 1, 2)}",44.25
09/28/2024,09282024_66,"{'Ube Milk Tea': (0, 1, 1), 'Peach Oolong Tea': (2, 1, 0), 'Protein Shake Milk Tea': (2, 3, 0), 'Green Milk Tea': (1, 3, 2)}",114.5
09/28/2024,09282024_67,"{'Mango Green Tea': (0, 1, 0)}",3.25
09/28/2024,09282024_68,"{'Secret Matcha': (1, 0, 0)}",68.25
09/28/2024,09282024_69,"{'Mango Green Tea': (0, 0, 2), 'Original Milk Tea': (0, 3, 1), 'Cappuccino Milk Tea': (1, 1, 1)}",49.25
09/28/2024,09282024_70,"{'Secret Matcha': (1, 0, 1), 'Cappuccino Milk Tea': (0, 0, 1), 'Strawberry Matcha': (0, 3, 1)}",194.5
09/28/2024,09282024_71,"{'Mango Green Tea': (1, 3, 0), 'Ube Milk Tea': (2, 0, 2), 'Strawberry Matcha': (1, 2, 2)}",101.0
09/28/2024,09282024_72,"{'Cappuccino Milk Tea': (0, 2, 0)}",12.5
09/28/2024,09282024_73,"{'Mango Green Tea': (2, 2, 1), 'Green Milk Tea': (1, 3, 0), 'Passionfruit Green Tea': (2, 3, 2), 'Winter Melon Green Tea': (2, 3, 1)}",134.5
09/28/2024,09282024_74,"{'Strawberry Matcha': (2, 1, 0), 'Original Milk Tea': (1, 1, 1), 'Cappuccino Milk Tea': (2, 0, 1), 'Winter Melon Green Tea': (2, 0, 2)}",86.25
09/28/2024,09282024_75,"{'Passionfruit Green Tea': (0, 2, 2), 'Strawberry Lemonade Tea': (0, 2, 0), 'Protein Shake Milk Tea': (2, 3, 1), 'Coconut Milk Tea': (1, 0, 1)}",109.5
09/28/2024,09282024_76,"{'Original Milk Tea': (1, 3, 2)}",32.5
09/28/2024,09282024_77,"{'Ube Milk Tea': (0, 2, 1), 'Secret Matcha': (0, 1, 0), 'Strawberry Lemonade Tea': (0, 3, 1)}",106.0
09/28/2024,09282024_78,"{'Ube Milk Tea': (0, 2, 2), 'Strawberry Matcha': (1, 1, 2), 'Coconut Milk Tea': (1, 2, 1)}",90.0
09/28/2024,09282024_79,"{'Secret Matcha': (0, 1, 1)}",208.75
09/28/2024,09282024_80,"{'Strawberry Matcha': (1, 0, 1), 'Ube Milk Tea': (1, 2, 1)}",43.5
09/28/2024,09282024_81,"{'Ube Milk Tea': (2, 1, 0)}",19.75
09/28/2024,09282024_82,"{'Oolong Milk Tea': (2, 0, 2), 'Strawberry Matcha': (0, 1, 2), 'Original Milk Tea': (1, 2, 1)}",108.25
09/28/2024,09282024_83,"{'Peach Oolong Tea': (2, 0, 1), 'Oolong Milk Tea': (1, 3, 1), 'Strawberry Lemonade Tea': (0, 3, 0)}",56.75
09/28/2024,09282024_84,"{'Coconut Milk Tea': (1, 1, 0), 'Passionfruit Green Tea': (2, 2, 0)}",56.0
09/28/2024,09282024_85,"{'Mango Green Tea': (0, 1, 2)}",11.75
09/28/2024,09282024_86,"{'Ice Blend Latte': (2, 2, 1), 'Protein Shake Milk Tea': (2, 3, 1)}",87.75
09/28/2024,09282024_87,"{'Coconut Milk Tea': (0, 2, 0), 'Ube Milk Tea': (1, 2, 2), 'Strawberry Matcha': (1, 0, 0), 'Ice Blend Latte': (0, 1, 2)}",78.75
09/28/2024,09282024_88,"{'Ice Blend Latte': (0, 1, 0), 'Green Milk Tea': (0, 2, 0)}",16.75
09/28/2024,09282024_89,"{'Passionfruit Green Tea': (2, 2, 1), 'Winter Melon Green Tea': (1, 2, 0)}",91.0
09/28/2024,09282024_90,"{'Oolong Milk Tea': (2, 0, 0)}",8.5
09/28/2024,09282024_91,"{'Original Milk Tea': (1, 2, 1), 'Strawberry Lemonade Tea': (2, 2, 2)}",40.5
09/28/2024,09282024_92,"{'Coconut Milk Tea': (0, 3, 0), 'Cappuccino Milk Tea': (1, 0, 0), 'Ice Blend Latte': (2, 3, 1), 'Mango Green Tea': (2, 0, 1)}",72.25
09/28/2024,09282024_93,"{'Winter Melon Green Tea': (2, 2, 0), 'Passionfruit Green Tea': (0, 0, 2), 'Strawberry Matcha': (0, 3, 0), 'Mango Green Tea': (2, 2, 0)}",80.25
09/28/2024,09282024_94,"{'Coconut Milk Tea': (2, 3, 2), 'Peach Oolong Tea': (1, 1, 1), 'Cappuccino Milk Tea': (1, 2, 1)}",97.5
09/28/2024,09282024_95,"{'Ube Milk Tea': (1, 0, 1), 'Strawberry Lemonade Tea': (0, 1, 2), 'Original Milk Tea': (2, 1, 0)}",40.0
09/28/2024,09282024_96,"{'Black Milk Tea': (2, 3, 0), 'Protein Shake Milk Tea': (0, 3, 1), 'Original Milk Tea': (0, 2, 2)}",87.25
09/28/2024,09282024_97,"{'Passionfruit Green Tea': (1, 2, 1), 'Ube Milk Tea': (2, 2, 0)}",56.0
09/28/2024,09282024_98,"{'Passionfruit Green Tea': (2, 0, 2), 'Ube Milk Tea': (2, 0, 2)}",58.0
09/28/2024,09282024_99,"{'Protein Shake Milk Tea': (2, 0, 2)}",39.0
09/28/2024,09282024_100,"{'Oolong Milk Tea': (1, 2, 1), 'Secret Matcha': (2, 3, 1)}",435.5
09/28/2024,09282024_101,"{'Protein Shake Milk Tea': (1, 3, 2), 'Cappuccino Milk Tea': (1, 0, 1), 'Free Drink': (2, 2, 1)}",71.0
09/28/2024,09282024_102,"{'Secret Matcha': (1, 3, 0), 'Passionfruit Green Tea': (0, 1, 2)}",299.75
09/28/2024,09282024_103,"{'Ice Blend Latte': (0, 2, 0), 'Ube Milk Tea': (2, 2, 2), 'Oolong Milk Tea': (1, 1, 2)}",78.0
09/28/2024,09282024_104,"{'Cappuccino Milk Tea': (0, 0, 2), 'Ice Blend Latte': (2, 1, 2), 'Oolong Milk Tea': (0, 1, 0), 'Protein Shake Milk Tea': (1, 3, 2)}",110.5
09/28/2024,09282024_105,"{'Ube Milk Tea': (0, 1, 0)}",7.25
09/28/2024,09282024_106,"{'Peach Oolong Tea': (0, 0, 1)}",8.25
09/28/2024,09282024_107,"{'Ice Blend Latte': (0, 1, 1), 'Original Milk Tea': (1, 1, 1), 'Peach Oolong Tea': (0, 0, 1), 'Protein Shake Milk Tea': (1, 1, 0)}",56.0
09/28/2024,09282024_108,"{'Oolong Milk Tea': (2, 3, 1)}",30.5
09/28/2024,09282024_109,"{'Cappuccino Milk Tea': (0, 3, 1)}",26.0
09/28/2024,09282024_110,"{'Strawberry Matcha': (0, 0, 2), 'Mango Green Tea': (0, 1, 0)}",19.75
09/28/2024,09282024_111,"{'Secret Matcha': (2, 0, 1), 'Coconut Milk Tea': (1, 1, 2), 'Winter Melon Green Tea': (0, 2, 2), 'Mango Green Tea': (1, 3, 0)}",283.75
09/28/2024,09282024_112,"{'Strawberry Matcha': (1, 2, 2), 'Ube Milk Tea': (0, 0, 2)}",53.75
09/28/2024,09282024_113,"{'Strawberry Matcha': (2, 1, 2)}",36.25
09/28/2024,09282024_114,"{'Green Milk Tea': (2, 0, 2)}",21.0
09/28/2024,09282024_115,"{'Strawberry Lemonade Tea': (1, 0, 2)}",10.75
09/28/2024,09282024_116,"{'Protein Shake Milk Tea': (0, 3, 1), 'Secret Matcha': (0, 0, 2), 'Passionfruit Green Tea': (0, 1, 2)}",204.25
09/28/2024,09282024_117,"{'Peach Oolong Tea': (0, 0, 2), 'Strawberry Matcha': (1, 0, 1), 'Strawberry Lemonade Tea': (1, 0, 0)}",70.5
09/28/2024,09282024_118,"{'Coconut Milk Tea': (2, 3, 2)}",50.75
09/28/2024,09282024_119,"{'Protein Shake Milk Tea': (2, 1, 1), 'Ice Blend Latte': (0, 2, 1), 'Ube Milk Tea': (0, 1, 0)}",103.0
09/28/2024,09282024_120,"{'Winter Melon Green Tea': (1, 2, 0), 'Peach Oolong Tea': (2, 1, 0)}",43.5
09/28/2024,09282024_121,"{'Strawberry Matcha': (1, 2, 2)}",37.25
09/28/2024,09282024_122,"{'Black Milk Tea': (2, 2, 2)}",31.5
09/28/2024,09282024_123,"{'Winter Melon Green Tea': (1, 2, 0), 'Mango Green Tea': (0, 2, 0), 'Ube Milk Tea': (2, 1, 1), 'Cappuccino Milk Tea': (0, 0, 1)}",65.5
09/28/2024,09282024_124,"{'Strawberry Lemonade Tea': (1, 2, 2), 'Ube Milk Tea': (1, 1, 0), 'Ice Blend Latte': (1, 3, 0)}",54.75
09/28/2024,09282024_125,"{'Ube Milk Tea': (1, 0, 2)}",22.75
09/28/2024,09282024_126,"{'Oolong Milk Tea': (1, 0, 1)}",10.5
09/28/2024,09282024_127,"{'Ice Blend Latte': (1, 1, 0), 'Passionfruit Green Tea': (0, 0, 1), 'Oolong Milk Tea': (2, 3, 0), 'Peach Oolong Tea': (2, 0, 0)}",56.5
09/28/2024,09282024_128,"{'Ube Milk Tea': (0, 1, 0)}",35.25
09/28/2024,09282024_129,"{'Peach Oolong Tea': (2, 3, 0), 'Ube Milk Tea': (2, 3, 0), 'Protein Shake Milk Tea': (0, 2, 0)}",88.0
09/28/2024,09282024_130,"{'Coconut Milk Tea': (1, 1, 0), 'Oolong Milk Tea': (1, 3, 2)}",46.0
09/28/2024,09282024_131,"{'Original Milk Tea': (1, 3, 0), 'Winter Melon Green Tea': (1, 1, 1), 'Ice Blend Latte': (0, 1, 0)}",51.0
09/28/2024,09282024_132,"{'Passionfruit Green Tea': (0, 0, 2), 'Protein Shake Milk Tea': (0, 1, 0)}",26.25
09/28/2024,09282024_133,"{'Oolong Milk Tea': (1, 1, 2), 'Protein Shake Milk Tea': (2, 2, 2), 'Secret Matcha': (1, 1, 2)}",386.75
09/28/2024,09282024_134,"{'Protein Shake Milk Tea': (2, 1, 2), 'Winter Melon Green Tea': (2, 2, 1), 'Coconut Milk Tea': (1, 0, 2)}",111.75
09/28/2024,09282024_135,"{'Passionfruit Green Tea': (2, 1, 0), 'Cappuccino Milk Tea': (1, 1, 0)}",31.25
09/28/2024,09282024_136,"{'Strawberry Lemonade Tea': (0, 1, 1)}",7.5
09/28/2024,09282024_137,"{'Coconut Milk Tea': (1, 1, 2)}",30.0
09/28/2024,09282024_138,"{'Ube Milk Tea': (1, 2, 0), 'Passionfruit Green Tea': (0, 1, 2)}",44.5
09/28/2024,09282024_139,"{'Black Milk Tea': (1, 1, 1), 'Original Milk Tea': (0, 0, 1), 'Protein Shake Milk Tea': (0, 0, 2), 'Ice Blend Latte': (1, 1, 2)}",69.5
09/28/2024,09282024_140,"{'Mango Green Tea': (2, 3, 2)}",22.75
09/28/2024,09282024_141,"{'Black Milk Tea': (1, 1, 0)}",9.5
09/28/2024,09282024_142,"{'Green Milk Tea': (0, 0, 2)}",12.5
09/28/2024,09282024_143,"{'Ice Blend Latte': (0, 0, 2), 'Mango Green Tea': (1, 2, 0), 'Green Milk Tea': (0, 2, 0)}",33.75
09/28/2024,09282024_144,"{'Green Milk Tea': (0, 2, 1), 'Secret Matcha': (2, 0, 1)}",223.5
09/28/2024,09282024_145,"{'Green Milk Tea': (0, 1, 2), 'Strawberry Lemonade Tea': (2, 2, 1), 'Mango Green Tea': (0, 2, 1), 'Coconut Milk Tea': (2, 0, 2)}",72.75
09/28/2024,09282024_146,"{'Secret Matcha': (0, 1, 2)}",209.75
09/29/2024,09292024_1,"{'Passionfruit Green Tea': (2, 0, 2)}",63.25
09/29/2024,09292024_2,"{'Ube Milk Tea': (0, 3, 0), 'Peach Oolong Tea': (2, 1, 2), 'Strawberry Lemonade Tea': (2, 3, 2)}",80.75
09/29/2024,09292024_3,"{'Protein Shake Milk Tea': (0, 1, 0), 'Ice Blend Latte': (0, 2, 2)}",36.75
09/29/2024,09292024_4,"{'Peach Oolong Tea': (0, 2, 1)}",22.75
09/29/2024,09292024_5,"{'Green Milk Tea': (0, 1, 0)}",5.25
09/29/2024,09292024_6,"{'Peach Oolong Tea': (1, 0, 2), 'Secret Matcha': (1, 3, 0)}",298.75
09/29/2024,09292024_7,"{'Original Milk Tea': (1, 1, 0), 'Cappuccino Milk Tea': (2, 2, 2)}",47.0
09/29/2024,09292024_8,"{'Peach Oolong Tea': (2, 2, 0), 'Cappuccino Milk Tea': (1, 0, 2)}",46.75
09/29/2024,09292024_9,"{'Winter Melon Green Tea': (2, 2, 1)}",40.25
09/29/2024,09292024_10,"{'Peach Oolong Tea': (1, 0, 0), 'Ube Milk Tea': (2, 1, 2), 'Ice Blend Latte': (0, 0, 2), 'Protein Shake Milk Tea': (1, 1, 0)}",75.5
09/29/2024,09292024_11,"{'Winter Melon Green Tea': (1, 2, 1), 'Original Milk Tea': (2, 2, 0), 'Protein Shake Milk Tea': (1, 0, 1), 'Black Milk Tea': (0, 2, 1)}",88.25
09/29/2024,09292024_12,"{'Oolong Milk Tea': (2, 0, 0), 'Mango Green Tea': (0, 1, 1)}",16.0
09/29/2024,09292024_13,"{'Winter Melon Green Tea': (2, 3, 1), 'Peach Oolong Tea': (2, 1, 2)}",84.75
09/29/2024,09292024_14,"{'Winter Melon Green Tea': (0, 1, 1), 'Passionfruit Green Tea': (1, 2, 2), 'Original Milk Tea': (0, 3, 0)}",70.5
09/29/2024,09292024_15,"{'Peach Oolong Tea': (1, 1, 2)}",60.0
09/29/2024,09292024_16,"{'Original Milk Tea': (2, 3, 0), 'Strawberry Matcha': (0, 3, 1), 'Coconut Milk Tea': (0, 2, 1)}",77.0
09/29/2024,09292024_17,"{'Cappuccino Milk Tea': (0, 1, 0)}",6.25
09/29/2024,09292024_18,"{'Mango Green Tea': (2, 3, 1), 'Cappuccino Milk Tea': (2, 3, 0)}",47.75
09/29/2024,09292024_19,"{'Ube Milk Tea': (1, 3, 2), 'Strawberry Lemonade Tea': (0, 1, 1)}",52.0
09/29/2024,09292024_20,"{'Ube Milk Tea': (0, 2, 1), 'Winter Melon Green Tea': (1, 2, 2)}",104.25
09/29/2024,09292024_21,"{'Coconut Milk Tea': (0, 3, 2), 'Cappuccino Milk Tea': (1, 0, 1)}",50.75
09/29/2024,09292024_22,"{'Oolong Milk Tea': (2, 0, 2), 'Strawberry Lemonade Tea': (2, 3, 2), 'Secret Matcha': (1, 2, 2), 'Coconut Milk Tea': (1, 0, 0)}",397.25
09/29/2024,09292024_23,"{'Cappuccino Milk Tea': (1, 3, 2), 'Secret Matcha': (0, 2, 0)}",177.0
09/29/2024,09292024_24,"{'Mango Green Tea': (2, 3, 2)}",22.75
09/29/2024,09292024_25,"{'Original Milk Tea': (2, 1, 0)}",13.75
09/29/2024,09292024_26,"{'Black Milk Tea': (1, 3, 1), 'Passionfruit Green Tea': (2, 3, 0), 'Winter Melon Green Tea': (2, 3, 0)}",99.75
09/29/2024,09292024_27,"{'Coconut Milk Tea': (1, 0, 0)}",6.25
09/29/2024,09292024_28,"{'Ube Milk Tea': (1, 3, 2), 'Passionfruit Green Tea': (2, 3, 2)}",95.25
09/29/2024,09292024_29,"{'Peach Oolong Tea': (2, 3, 2), 'Passionfruit Green Tea': (0, 3, 2), 'Protein Shake Milk Tea': (2, 3, 2)}",157.25
09/29/2024,09292024_30,"{'Green Milk Tea': (2, 1, 1)}",20.0
09/29/2024,09292024_31,"{'Strawberry Matcha': (0, 1, 0)}",7.25
09/29/2024,09292024_32,"{'Black Milk Tea': (1, 1, 2), 'Original Milk Tea': (0, 3, 0)}",37.75
09/29/2024,09292024_33,"{'Strawberry Lemonade Tea': (0, 0, 2), 'Winter Melon Green Tea': (1, 2, 0)}",32.25
09/29/2024,09292024_34,"{'Winter Melon Green Tea': (0, 1, 0), 'Original Milk Tea': (1, 1, 2)}",30.25
09/29/2024,09292024_35,"{'Original Milk Tea': (1, 2, 1), 'Ice Blend Latte': (0, 0, 2), 'Green Milk Tea': (1, 2, 0)}",94.0
09/29/2024,09292024_36,"{'Coconut Milk Tea': (0, 2, 0), 'Protein Shake Milk Tea': (1, 1, 0)}",52.75
09/29/2024,09292024_37,"{'Green Milk Tea': (2, 0, 0)}",8.5
09/29/2024,09292024_38,"{'Strawberry Matcha': (1, 2, 1), 'Strawberry Lemonade Tea': (0, 1, 0)}",54.0
09/29/2024,09292024_39,"{'Ice Blend Latte': (1, 3, 2)}",38.5
09/29/2024,09292024_40,"{'Green Milk Tea': (0, 1, 2), 'Protein Shake Milk Tea': (0, 1, 0), 'Passionfruit Green Tea': (0, 2, 2), 'Original Milk Tea': (2, 1, 0)}",72.25
09/29/2024,09292024_41,"{'Ube Milk Tea': (2, 3, 0)}",34.25
09/29/2024,09292024_42,"{'Cappuccino Milk Tea': (1, 2, 2), 'Original Milk Tea': (0, 1, 1)}",43.75
09/29/2024,09292024_43,"{'Coconut Milk Tea': (0, 3, 2)}",38.25
09/29/2024,09292024_44,"{'Peach Oolong Tea': (0, 3, 0), 'Green Milk Tea': (0, 0, 2), 'Strawberry Lemonade Tea': (2, 2, 0)}",45.25
09/29/2024,09292024_45,"{'Original Milk Tea': (1, 3, 2)}",32.5
09/29/2024,09292024_46,"{'Coconut Milk Tea': (0, 2, 1), 'Ube Milk Tea': (1, 0, 2), 'Secret Matcha': (2, 1, 0)}",251.25
09/29/2024,09292024_47,"{'Green Milk Tea': (1, 2, 1)}",21.0
09/29/2024,09292024_48,"{'Mango Green Tea': (2, 0, 0), 'Green Milk Tea': (2, 1, 0), 'Strawberry Lemonade Tea': (2, 3, 0), 'Peach Oolong Tea': (1, 0, 1)}",47.0
09/29/2024,09292024_49,"{'Secret Matcha': (1, 1, 2), 'Oolong Milk Tea': (1, 0, 1), 'Passionfruit Green Tea': (2, 2, 2)}",351.0
